Golovanov J.P.,224,7.64491,good
Ershov S.K.,165,5.14023,good
Samsonov E.B.,181,0.963657,good
ZHarov M.S.,274,8.05869,good
Korolev F.N.,115,6.74074,good
Kovalev D.L.,118,5.69582,good
Bychkov Z.A.,248,0.520233,good
Kazakov I.M.,129,6.21159,good
Guliaev S.Z.,215,9.68575,good
Minin T.P.,289,7.43348,good
Andreev J.S.,108,7.7579,good
Gusev N.Z.,115,9.76162,good
Korneev I.L.,169,5.44683,good
Makarov K.P.,109,7.3269,good
Fedoseev G.G.,209,2.9484,good
Lapin I.S.,222,8.04655,good
Kazantsev T.T.,287,8.25987,good
ZHukov I.G.,120,2.94564,good
Blokhin P.J.,285,4.59099,good
Shcheglov B.B.,261,0.886084,good
Blokhin F.G.,286,3.29072,good
Shishkin P.S.,181,7.96965,good
Ananev M.M.,243,6.00931,good
Romanov T.A.,112,0.316537,good
Romanov A.B.,112,0.876894,good
Ovsiannikov S.A.,194,0.287587,good
Nikolaev G.A.,107,0.249195,good
Lukin S.T.,198,8.42998,good
Muravev F.A.,173,0.252322,good
Shvetsov B.Y.,287,9.14652,good
Gladkov L.M.,295,6.3397,good
Fadeev D.J.,164,4.16822,good
Artemov L.P.,225,7.58859,good
Pirogov D.Z.,259,9.78068,good
Sychev I.L.,227,5.66283,good
Kupriianov K.L.,205,5.30581,good
Gladkov J.B.,295,0.728096,good
Anikin P.Z.,232,9.47302,good
Grishin G.I.,145,3.70568,good
Kolesov D.I.,219,3.78151,good
Ponomarev M.P.,138,7.11579,good
Sukhov K.T.,276,8.48517,good
Goncharov A.K.,143,4.87871,good
Pokrovskii N.A.,201,0.457832,good
Gavrilov K.T.,128,8.55699,good
Tkachev P.Z.,211,9.88848,good
Korchagin L.P.,255,7.49121,good
Avdeev K.Z.,183,9.50679,good
Arkhipov B.N.,146,6.85239,good
Aleshin S.F.,226,2.75925,good
Moiseev K.J.,148,4.15345,good
Filippov N.M.,121,6.4587,good
Aleshin D.Z.,226,9.83962,good
Shilov J.N.,199,7.0529,good
Kirillov S.D.,147,1.19212,good
Eremeev M.N.,274,6.72529,good
Zverev E.L.,184,5.3587,good
Paramonov I.P.,288,7.43169,good
Zubkov J.D.,204,1.48026,good
Kuzmin T.J.,113,4.16741,good
Degtiarev D.F.,234,2.77379,good
Rozhkov Y.E.,207,1.94451,good
Gorokhov D.J.,260,4.14352,good
Maltsev A.K.,158,5.09696,good
Savitskii J.B.,273,0.923126,good
Akimov K.Z.,149,9.73979,good
Ryzhov N.L.,218,5.72671,good
Mitrofanov Y.Y.,157,9.19966,good
Zotov T.I.,178,3.98067,good
Mironov G.D.,125,1.487,good
Demin E.N.,163,7.05826,good
Kolesnikov S.K.,143,4.78792,good
Kuleshov B.T.,198,8.42314,good
Sizov S.K.,279,4.94555,good
Abramov Z.G.,131,3.21436,good
Fomin I.J.,131,4.31621,good
Glushkov F.F.,292,2.44847,good
Ermilov D.B.,288,0.826304,good
Tokarev S.G.,198,2.98546,good
Komissarov N.P.,241,7.42669,good
Markov A.G.,125,3.13341,good
Glushkov G.F.,292,2.36348,good
Bulatov G.F.,243,2.72998,good
Astakhov F.D.,275,1.19567,good
Krasnov L.A.,160,0.193031,good
Maslennikov J.D.,205,1.36416,good
Kiselev P.T.,115,8.81542,good
Babushkin B.D.,281,1.189,good
Lapshin G.E.,208,2.22591,good
Mikheev B.B.,153,0.805979,good
Postnikov M.P.,283,7.06123,good
Shchukin S.P.,221,7.45223,good
Levin Z.J.,157,4.50551,good
Goncharov I.A.,143,0.369459,good
Bulgakov Z.A.,227,0.308236,good
Meshkov A.K.,253,5.14296,good
Evseev S.T.,230,8.59681,good
Vinokurov N.L.,222,5.48881,good
Nechaev A.E.,185,2.16343,good
Utkin B.B.,210,0.85339,good
Nikiforov F.M.,144,6.19996,good
Kovalev F.J.,118,4.16542,good
Malakhov T.G.,278,2.97966,good
Kukushkin Y.G.,298,3.10075,good
Basov J.F.,255,2.57035,good
Zubov Z.J.,211,4.66776,good
Larin B.J.,177,4.1754,good
Krylov M.K.,125,5.1801,good
Sobolev E.S.,142,7.68077,good
Ageev B.P.,189,7.1452,good
Vavilov Y.M.,238,6.03577,good
Vlasov G.I.,127,3.87496,good
Ananev M.F.,243,2.88874,good
Kulagin B.B.,273,1.04313,good
Suslov E.Y.,246,9.12222,good
Kolesnikov P.E.,143,2.16169,good
Chernykh D.B.,228,0.888034,good
Sharov K.M.,253,6.43191,good
Kriuchkov B.Y.,226,9.38468,good
Zlobin T.E.,296,1.82145,good
Kalashnikov G.L.,167,5.46696,good
Kazakov G.T.,128,8.39832,good
Ageev A.M.,189,5.9079,good
Lavrentev I.N.,230,6.89111,good
Serov Y.K.,177,5.26472,good
Iudin I.E.,153,2.18072,good
Cherkasov D.B.,181,1.14781,good
Kuzin B.E.,169,2.15225,good
ZHarov F.K.,274,4.81727,good
Lavrentev I.N.,230,7.04132,good
Elizarov G.L.,299,5.87453,good
Kozyrev G.P.,225,7.17001,good
Rusanov M.D.,276,1.24552,good
Demin G.I.,163,3.97763,good
Lebedev E.N.,105,6.4706,good
Popov D.Z.,101,9.92347,good
Tumanov I.G.,254,3.46918,good
Pavlov N.G.,106,3.35203,good
Ignatov P.B.,165,1.06104,good
Minaev G.D.,263,1.52797,good
Kalugin B.K.,285,5.08909,good
Petrov E.T.,102,8.6267,good
Zimin Y.Z.,192,9.95326,good
Rodionov J.M.,136,6.06512,good
Ermolov M.G.,291,3.28893,good
ZHarov P.L.,274,5.79455,good
Dementev Y.D.,166,1.3041,good
Zinovev S.E.,209,2.16736,good
Plotnikov N.M.,162,6.17452,good
Belousov K.S.,154,7.6905,good
Kasianov J.Y.,267,9.09988,good
Surkov D.B.,286,0.756377,good
Andrianov F.A.,187,0.0767429,good
Samoilov Z.D.,179,1.26008,good
Konstantinov S.F.,180,2.65804,good
Pankratov I.L.,199,5.72504,good
Larionov B.G.,193,3.36036,good
Ulianov P.J.,188,4.30814,good
Pankratov N.K.,200,4.85973,good
Efimov P.Y.,132,9.36351,good
Sukhov F.E.,276,1.89945,good
TSarev I.G.,235,3.49696,good
Gromov G.E.,147,2.14888,good
Kornev M.J.,290,4.31013,good
Lavrov A.D.,175,1.46879,good
Karasev M.B.,183,0.916354,good
Klimov B.S.,137,7.98568,good
Aksenov L.E.,158,1.97687,good
Efremov L.L.,146,5.79391,good
Malakhov T.D.,278,1.68462,good
Erofeev G.E.,239,2.33233,good
Chizhov Y.F.,268,2.57294,good
Pirogov G.B.,259,1.01139,good
Kuznetsov T.I.,101,3.70479,good
Trifonov M.G.,205,3.23342,good
Lavrov I.Z.,175,9.51751,good
KHaritonov B.Y.,155,9.40624,good
Postnikov B.N.,283,6.94332,good
Sudakov M.M.,297,6.1235,good
Ushakov S.J.,166,4.6398,good
Efimov B.P.,132,7.62379,good
Pokrovskii G.K.,201,5.15695,good
Suslov F.M.,246,6.15566,good
Rusakov S.P.,226,7.09521,good
Kriuchkov Y.E.,226,1.8322,good
Matveev I.P.,123,7.32702,good
Malinin K.G.,265,3.06173,good
Utkin T.S.,210,8.07861,good
Rubtsov P.G.,247,3.23242,good
Fedorov P.D.,103,1.61009,good
Voronin B.P.,137,7.26887,good
Vlasov S.D.,126,1.36945,good
Kotov M.E.,145,1.86626,good
Sitnikov M.D.,252,1.68703,good
Shilov I.E.,199,2.03324,good
Meshcheriakov F.L.,214,5.64642,good
Laptev Z.D.,208,1.32839,good
Lavrentev M.D.,230,1.69916,good
Dobrynin S.P.,292,7.3797,good
Izmailov B.N.,266,7.01178,good
Markin N.F.,202,2.68851,good
Gorbunov L.M.,150,6.14151,good
Kiselev A.D.,115,1.45816,good
Maslov P.E.,135,2.26084,good
Prokhorov S.M.,139,6.36755,good
Terentev Y.Z.,178,9.49259,good
Kozin E.S.,277,7.8779,good
Nikolaev I.E.,107,2.21963,good
Belikov L.Y.,271,9.18207,good
Cherepanov G.N.,265,6.93365,good
Sitnikov I.G.,252,3.12907,good
Novikov A.L.,103,5.33002,good
Sorokin D.E.,117,1.85581,good
Kuleshov A.F.,198,2.7689,good
Aleksandrov N.I.,114,3.96655,good
Shaposhnikov L.P.,244,7.24481,good
Plotnikov G.B.,162,0.651951,good
Anokhin P.F.,280,2.46358,good
Timofeev L.N.,130,6.61455,good
Sveshnikov B.J.,284,4.49559,good
Kolesnikov P.S.,143,7.8816,good
Denisov M.A.,127,0.0593535,good
Malinin P.T.,265,8.55318,good
Ovsiannikov G.N.,194,6.87006,good
Popov K.B.,101,1.16081,good
Savitskii Z.E.,273,2.01734,good
Ignatov L.B.,165,0.801645,good
Morgunov G.J.,296,4.37524,good
Voronkov J.L.,269,5.40831,good
Tumanov P.P.,254,7.43264,good
Nikiforov A.M.,144,6.2032,good
Bondarev P.T.,216,8.38368,good
IAshin J.B.,254,0.658367,good
Dorofeev K.N.,211,6.92355,good
Alekhin J.B.,266,0.841278,good
ZHukov Y.T.,120,8.67789,good
Rozanov Y.I.,224,4.00133,good
Kniazev A.L.,156,5.67694,good
Sofronov E.A.,158,0.142338,good
Karasev E.J.,183,4.2265,good
Antonov K.A.,119,0.0267083,good
Fedosov Y.F.,300,2.70776,good
Chumakov Y.P.,256,7.26605,good
Bobrov A.E.,171,2.07614,good
Zolotov I.G.,220,3.52075,good
Kriukov G.Z.,174,9.90321,good
Larionov G.G.,194,3.25227,good
Nefedov B.K.,195,5.17973,good
Chumakov L.T.,256,8.29986,good
Filatov L.J.,138,4.32,good
Kozyrev M.T.,225,8.64349,good
Nikiforov B.D.,144,1.58425,good
Golovanov M.D.,224,1.33011,good
Lavrov K.E.,175,2.00358,good
Orlov J.I.,108,4.0516,good
Fedoseev K.T.,209,8.29444,good
Shubin K.T.,221,8.75093,good
Larionov N.P.,194,7.08635,good
IAshin A.B.,253,0.827252,good
Biriukov I.Z.,150,9.96035,good
Biriukov I.Z.,150,9.62283,good
Larionov B.B.,194,0.672491,good
Gerasimov F.T.,122,8.52968,good
Sveshnikov T.J.,284,4.60863,good
Sofronov P.K.,158,4.72493,good
Vishnevskii E.B.,250,1.1103,good
Andreev B.M.,108,6.35286,good
Bocharov F.K.,201,5.01691,good
Nosov Y.L.,182,5.37937,good
Fokin B.E.,179,1.83873,good
Kopylov G.K.,197,5.16202,good
Lapin S.T.,222,8.47747,good
Voronkov B.L.,269,5.33111,good
Ezhov Z.I.,279,3.9725,good
Kalmykov M.E.,219,2.34757,good
Rubtsov L.J.,247,4.67072,good
Simonov B.K.,154,4.90934,good
Fomichev D.K.,257,5.08987,good
Goncharov L.F.,143,2.89094,good
Lavrov S.T.,175,8.43876,good
Uvarov A.N.,293,7.00796,good
Bobrov F.A.,171,0.0976976,good
Makarov E.P.,108,7.5267,good
Lobanov D.Y.,168,9.34556,good
Minaev B.E.,263,2.18042,good
Vavilov M.Y.,238,9.1146,good
Kolesov Y.D.,219,1.60532,good
Pastukhov B.N.,247,6.55453,good
Kosarev E.L.,271,5.3485,good
Shapovalov E.F.,200,2.87748,good
Kuleshov E.Z.,198,9.87493,good
Ozerov S.L.,240,5.45823,good
Gushchin N.S.,285,7.80545,good
Pastukhov M.E.,247,1.81805,good
Blinov M.Y.,172,8.90625,good
Beliaev P.D.,122,1.2702,good
Pozdniakov T.M.,217,6.41733,good
Ushakov M.Y.,166,9.40827,good
Snegirev K.F.,295,2.4607,good
Zakharov N.P.,109,7.16728,good
Frolov A.S.,113,7.77403,good
Borisov S.M.,111,6.20599,good
Maiorov I.B.,160,1.12135,good
Sviridov N.Z.,213,9.93517,good
Emelianov A.L.,144,5.35187,good
Mukhin T.A.,167,0.168277,good
Arkhipov S.N.,146,6.73065,good
Bondarev E.D.,216,1.33845,good
Markelov L.B.,283,0.977673,good
Golikov D.T.,237,8.35061,good
Martynov T.J.,132,4.66122,good
Markov B.K.,125,5.14858,good
Zotov E.M.,178,6.18274,good
Dubrovin G.D.,236,1.23593,good
Diakov E.Z.,249,9.71731,good
Grekov Y.Z.,287,9.74078,good
Prokofev G.P.,155,7.28841,good
Shmelev M.A.,208,0.0164321,good
Evseev M.Y.,230,8.90675,good
Guliaev L.T.,215,8.63576,good
Nechaev D.P.,185,7.6147,good
Karasev A.M.,183,6.21702,good
Bogdanov Z.B.,122,0.994015,good
Zinovev M.D.,209,1.58849,good
Kuznetsov S.L.,100,5.77029,good
Gushchin D.F.,285,2.65133,good
Nazarov B.A.,133,0.284799,good
Zavialov N.A.,212,0.135393,good
Sudakov L.A.,298,0.161511,good
Kirillov J.F.,147,2.93826,good
Dubov G.M.,251,6.12409,good
Moskvin P.B.,293,1.15645,good
ZHukov M.E.,120,2.18481,good
Shestakov A.N.,189,6.67926,good
Kuzmin T.P.,113,7.34997,good
Molchanov B.S.,164,8.23096,good
Novikov S.S.,103,7.97174,good
Gorshkov B.I.,159,3.91694,good
Ermilov E.E.,288,2.0033,good
Ushakov Z.N.,166,6.7619,good
Merkulov P.S.,242,8.18256,good
Kozlov J.K.,106,4.7291,good
Osipov E.S.,123,8.02571,good
Sokolov S.G.,102,3.09883,good
Avdeev E.J.,183,4.37069,good
Maslennikov S.J.,205,4.49017,good
KHudiakov M.Y.,277,9.04769,good
Kupriianov J.S.,205,7.94784,good
Kornev Y.N.,289,6.96488,good
ZHdanov T.P.,172,7.24356,good
Avdeev F.N.,183,6.8497,good
Plotnikov F.G.,163,3.37938,good
Semenov P.L.,105,5.65399,good
KHaritonov N.F.,155,2.93827,good
Rodionov G.N.,136,6.95117,good
Zinovev T.J.,209,4.55917,good
Vorontsov M.E.,184,2.08115,good
Riabinin S.N.,297,6.85791,good
Shvetsov B.Z.,288,9.46704,good
Starikov F.J.,260,4.63268,good
Filippov D.P.,121,7.42691,good
Sinitsyn I.N.,228,6.674,good
Spiridonov Z.J.,182,4.18936,good
Malyshev B.G.,147,3.05737,good
Konovalov K.D.,136,1.69703,good
Malyshev E.G.,147,3.52109,good
Astafev Y.L.,252,5.59541,good
Panfilov E.N.,217,6.57474,good
Ermilov D.N.,288,6.89514,good
Melnikov N.D.,127,1.33542,good
Kolesnikov J.Y.,143,9.15323,good
Konovalov T.N.,136,6.6714,good
Kononov M.E.,229,2.09435,good
Vinogradov Z.Y.,117,9.29948,good
Grigorev M.D.,111,1.22527,good
Kruglov G.E.,205,1.76936,good
Bespalov P.I.,272,3.97263,good
Ryzhov S.B.,218,1.13333,good
Basov S.T.,255,8.48567,good
Petrovskii T.F.,216,2.52924,good
Lopatin Y.T.,232,8.57063,good
Astakhov N.Y.,275,9.31737,good
Noskov N.T.,240,8.62349,good
Bulatov K.N.,243,6.52519,good
Gurov Y.E.,290,2.21237,good
Trofimov G.K.,141,4.97451,good
Goriunov N.D.,236,1.1816,good
Kondrashov Y.A.,236,0.273629,good
Korolev Y.L.,115,5.84196,good
Bazhenov L.T.,190,8.62007,good
Komissarov P.G.,241,3.31499,good
Latyshev K.D.,238,1.73786,good
Elizarov S.D.,299,1.35537,good
Simonov Z.E.,155,2.05634,good
Kalinin B.M.,133,6.15548,good
Kiselev K.Y.,115,9.40645,good
Demianov J.E.,270,1.99228,good
Liubimov J.J.,196,4.55723,good
Petukhov G.B.,176,0.601001,good
Zubkov B.A.,204,0.412995,good
KHromov D.N.,274,6.71252,good
Paramonov P.P.,288,7.11228,good
Poliakov M.Z.,116,9.96397,good
Dmitriev J.Y.,114,8.89174,good
Panteleev G.F.,231,2.75781,good
Noskov A.N.,240,6.55319,good
Karpov Z.D.,126,1.29186,good
Zlobin E.S.,296,7.65977,good
ZHukov S.I.,120,3.88343,good
Zuev T.L.,176,5.61824,good
Lavrentev L.F.,230,2.42299,good
Ermolov G.J.,291,4.65071,good
Vavilov J.D.,238,1.72026,good
Isakov F.G.,223,3.36146,good
Vishnevskii M.S.,250,8.05804,good
Kondratev D.E.,149,2.06494,good
Chistiakov L.B.,181,1.16674,good
Kuzmin Z.N.,113,6.76755,good
Lykov E.M.,281,6.27214,good
Markov M.F.,125,2.68805,good
Tolkachev S.L.,279,5.76953,good
Demianov T.Y.,270,9.29208,good
Isakov E.Y.,223,9.08186,good
Astafev T.J.,252,4.16761,good
Golovin K.E.,187,2.35289,good
Nazarov K.Y.,133,8.98284,good
Kazantsev J.A.,287,0.00545366,good
Kireev D.J.,242,4.53651,good
Kostin K.Z.,192,9.81754,good
Medvedev G.G.,118,3.35456,good
Denisov A.M.,127,5.96131,good
Blokhin D.M.,285,6.05475,good
Chernyi E.F.,284,2.75393,good
Starostin L.M.,218,6.45826,good
Gusev I.G.,115,3.26927,good
Zakharov N.T.,109,8.46254,good
TSarev Z.F.,235,2.89103,good
Moiseev Z.D.,148,1.63672,good
Postnikov T.N.,283,6.57348,good
Nazarov A.L.,133,5.41802,good
Troitskii B.A.,264,0.0148074,good
Vishnevskii Y.Y.,250,8.82543,good
Salnikov Y.N.,239,6.67148,good
Rakov P.S.,295,7.77196,good
Gavrilov G.J.,128,4.37446,good
Tkachev D.K.,211,4.86779,good
Vavilov G.T.,238,8.643,good
Kupriianov G.K.,204,5.05954,good
Grigorev L.Z.,111,9.86479,good
Chernyshev P.D.,134,1.62104,good
Gorlov K.A.,282,0.24238,good
Muratov I.P.,294,7.63899,good
Shiriaev T.P.,265,7.22562,good
Cherkasov B.F.,181,2.69624,good
Shevelev L.I.,245,4.05375,good
Kondratov D.M.,269,6.24841,good
Shmelev P.S.,208,8.20672,good
Emelianov A.L.,144,5.56023,good
Ilin B.E.,115,2.14536,good
Krasnov P.E.,160,2.04268,good
Vorontsov D.E.,184,1.90832,good
Maslennikov G.G.,205,3.35671,good
Kruglov M.T.,205,8.38788,good
Parfenov K.A.,223,0.04439,good
Markov M.N.,125,6.94579,good
Vorobev S.M.,112,6.08785,good
Orlov T.M.,108,6.08,good
Kotov N.L.,145,5.40114,good
Rusanov N.P.,275,7.5282,good
Volkov N.E.,104,2.17016,good
Dmitriev I.D.,114,1.4316,good
Pankratov B.N.,200,6.76604,good
Kasianov N.I.,267,4.07317,good
Muravev S.E.,173,1.95486,good
Demidov L.Z.,161,9.93846,good
Balashov L.S.,171,8.08054,good
Alekhin Z.M.,266,6.3495,good
Klimov M.J.,137,4.44879,good
Markov B.D.,125,1.65375,good
Melnikov J.B.,127,1.06533,good
Nikiforov K.I.,144,4.00247,good
Kriuchkov Z.J.,226,4.68619,good
Astafev B.D.,252,1.62503,good
TSarev E.L.,235,5.62362,good
Korneev M.G.,169,3.2279,good
Nikonov D.D.,190,1.27881,good
Kalmykov G.T.,219,8.44154,good
Antonov N.A.,119,0.280852,good
Mironov A.S.,125,7.69713,good
Lobanov L.T.,168,8.63479,good
Rudakov K.D.,232,1.37678,good
Panin Z.E.,187,1.91314,good
Seleznev J.G.,185,3.10951,good
Fedoseev D.T.,209,8.38441,good
Zverev N.G.,184,3.44452,good
Samsonov E.K.,181,4.89821,good
Basov J.M.,255,6.17216,good
Rusanov L.I.,276,3.78229,good
IAkovlev Y.Y.,111,9.24288,good
Skvortsov K.F.,153,2.4474,good
Zolotarev G.L.,213,5.63374,good
Korneev M.D.,169,1.42162,good
Vinogradov G.Z.,117,9.90532,good
Kononov T.M.,229,6.40391,good
Shirokov A.A.,193,0.115931,good
Selivanov T.L.,190,5.88208,good
Rakov A.Z.,295,9.8522,good
Belov M.F.,118,2.52641,good
Maksimov D.N.,116,6.7823,good
Naumov A.J.,140,4.43437,good
KHromov T.B.,274,0.620786,good
Zelenin I.F.,267,2.66283,good
Beliakov J.I.,174,3.74578,good
Pankratov K.F.,200,2.6716,good
Panteleev D.F.,231,2.83687,good
Samsonov Y.I.,181,3.63336,good
Fadeev L.Z.,164,9.55402,good
Tarasov J.D.,119,1.2772,good
Markin L.J.,202,4.49042,good
Kornilov A.I.,196,3.7382,good
Pankov S.K.,234,4.99753,good
Kosarev G.Y.,271,9.09737,good
Samoilov Z.S.,179,8.12526,good
Kuleshov D.I.,199,3.94151,good
Minaev K.D.,263,1.41207,good
Tkachev F.J.,211,4.19545,good
Markelov G.P.,283,7.15079,good
Fedosov G.T.,300,8.4978,good
Mukhin F.G.,167,3.2952,good
Starostin F.A.,218,0.110203,good
Subbotin E.T.,221,8.75778,good
Tikhomirov E.N.,151,6.68492,good
Molchanov G.B.,164,0.902527,good
Gorbachev T.Z.,197,9.42064,good
Lazarev F.F.,137,2.5499,good
Shchukin M.M.,221,6.18712,good
Moiseev N.I.,148,3.55128,good
Shiriaev M.T.,265,8.74658,good
Rusakov I.S.,225,7.82189,good
Ignatov F.B.,164,1.15211,good
Belousov G.A.,154,0.572699,good
Abramov L.L.,131,5.36293,good
Vinogradov K.P.,117,7.26913,good
Kravtsov E.G.,220,3.10951,good
Shchukin D.P.,221,7.31928,good
Sotnikov K.A.,270,0.265218,good
Bezrukov P.D.,294,1.43677,good
Shcherbakov S.E.,133,1.88603,good
Gordeev T.D.,191,1.50255,good
Morozov G.M.,104,5.99718,good
Kulakov J.E.,214,1.90325,good
Artamonov S.Z.,207,9.75956,good
Medvedev Y.J.,118,4.53966,good
Minin S.F.,289,2.83609,good
IAkovlev M.I.,111,3.95809,good
Starikov I.I.,260,3.75768,good
Astafev L.N.,252,6.88583,good
Kupriianov A.P.,204,7.48572,good
Iudin F.E.,153,2.27569,good
Emelianov P.K.,144,4.99624,good
Oleinikov E.L.,256,5.37548,good
Kornilov L.D.,196,1.67435,good
Tretiakov B.M.,206,6.12297,good
Mikheev T.Y.,152,8.83327,good
Rodin B.Y.,200,8.94036,good
Gorlov B.K.,282,4.89983,good
Kalmykov D.B.,219,0.976329,good
Lebedev Y.D.,105,1.68761,good
Bulatov I.I.,243,3.53174,good
Savin S.K.,160,5.10397,good
Aleksandrov F.Z.,114,9.55554,good
Bulatov A.B.,243,0.968675,good
Leonov A.F.,142,2.37058,good
ZHarov F.Y.,273,9.28851,good
Kalachev E.D.,298,1.39708,good
Gromov B.T.,147,8.50145,good
Panov I.L.,148,5.87744,good
Chesnokov E.J.,262,4.58746,good
Kolosov D.Y.,207,9.36594,good
Kniazev G.I.,156,3.86952,good
Novikov K.K.,103,4.96198,good
Kotov M.A.,145,0.282703,good
Ermolov D.D.,291,1.67346,good
Kriukov L.A.,174,0.356837,good
Anokhin P.M.,280,5.9455,good
Shvetsov M.Z.,288,9.85712,good
Gribov T.E.,299,2.26771,good
Korovin G.L.,224,5.79221,good
Pimenov Z.P.,230,7.34179,good
Gurov I.E.,290,2.32194,good
Vorobev K.L.,112,5.31526,good
Antipov I.T.,212,8.545,good
Kirillov L.A.,147,0.563136,good
Medvedev J.P.,119,7.51592,good
Prokhorov A.G.,139,3.49274,good
Nechaev F.D.,185,1.30356,good
Morozov Y.Y.,104,8.88742,good
Kazantsev B.A.,287,0.139401,good
Nekrasov F.M.,170,6.14211,good
Savelev A.J.,130,4.40031,good
Nefedov M.D.,195,1.40592,good
Andreev Y.I.,108,3.88201,good
Astakhov K.I.,275,4.10283,good
Barsukov M.A.,292,0.23764,good
Merkulov I.B.,242,0.594272,good
Kolesov S.B.,219,0.912114,good
Bespalov Z.B.,272,0.956358,good
Glukhov G.L.,251,5.82902,good
Gorbachev T.I.,197,3.66994,good
Kozlov B.D.,106,1.23829,good
Larionov E.L.,193,5.5978,good
Mironov E.J.,125,4.12818,good
Oleinikov E.G.,256,3.19836,good
Sharov K.N.,253,6.5672,good
Panov K.A.,147,0.39352,good
Panteleev I.N.,231,6.69734,good
Sofronov E.L.,158,5.51067,good
Starikov S.B.,260,0.743363,good
Vdovin I.N.,280,6.634,good
Stepanov S.A.,107,0.462331,good
Ezhov A.T.,279,8.58263,good
Izmailov T.P.,266,7.30638,good
Gubanov T.K.,257,4.83339,good
Bocharov K.D.,201,1.65604,good
Snegirev G.S.,295,7.81883,good
Ezhov B.I.,279,3.60254,good
Kirillov S.P.,147,7.30985,good
Cherkasov N.B.,181,0.969354,good
Markelov E.L.,283,5.78107,good
Rozhkov F.L.,207,5.76736,good
Abramov E.M.,131,6.08034,good
Ermolov E.A.,291,0.0472959,good
Ivanov K.P.,100,7.46665,good
Isaev E.Y.,134,8.8521,good
Akimov P.L.,149,5.84881,good
Golovin B.E.,188,2.0484,good
Larin P.Y.,176,8.99446,good
Zotov Z.N.,178,6.93343,good
Molchanov A.G.,164,3.15581,good
Mikhailov Z.M.,103,6.07051,good
Voronin P.G.,137,3.37251,good
Bobrov D.A.,171,0.24334,good
Medvedev Z.K.,119,5.16632,good
ZHdanov A.S.,172,8.15605,good
Melnikov T.B.,127,1.07743,good
Fedoseev T.B.,209,1.10598,good
Morgunov S.Y.,296,9.36789,good
Goriachev M.M.,231,5.9803,good
Chebotarev B.T.,293,8.70594,good
Usov B.S.,281,7.85688,good
Lopatin B.A.,232,0.236935,good
Shevtsov E.G.,246,3.1441,good
Fomin F.B.,131,1.08097,good
Rubtsov S.S.,247,7.8301,good
Filatov A.G.,138,3.06434,good
Somov F.I.,291,3.56359,good
Sorokin G.G.,117,3.24827,good
Zotov I.P.,178,7.27722,good
Chernyshev S.G.,134,3.5286,good
Zviagintsev K.G.,299,3.45618,good
Liubimov S.I.,196,3.54074,good
Kazantsev Y.A.,287,0.380178,good
Kalmykov Z.S.,219,7.84551,good
Mironov Z.Y.,125,8.92226,good
Bondarev M.T.,216,8.63853,good
Nefedov S.S.,195,7.89552,good
KHokhlov A.T.,163,8.54689,good
ZHilin S.A.,278,0.05939,good
Degtiarev S.P.,234,7.16964,good
Gladkov A.D.,296,1.28089,good
Borisov S.B.,111,0.992241,good
Nikitin N.J.,109,4.6452,good
ZHarov E.F.,273,2.6839,good
Moiseev T.B.,148,1.03632,good
Nechaev P.K.,185,4.82461,good
Sevastianov P.A.,238,0.0367868,good
Troitskii T.Z.,264,9.51006,good
Kozlovskii L.N.,254,6.80984,good
Vysotskii F.G.,250,3.03584,good
Zverev G.K.,184,5.23165,good
Astakhov T.M.,275,6.24958,good
Ustinov N.M.,178,6.30696,good
Ponomarev B.M.,138,6.30821,good
Kovalev E.Y.,118,9.13731,good
Zolotarev B.Z.,213,9.93628,good
Alekseev Y.S.,105,7.9428,good
Makeev J.Z.,215,9.91649,good
Trifonov N.J.,205,4.29938,good
Cherniaev Z.Z.,290,9.73198,good
Nazarov L.F.,133,2.57292,good
Bychkov G.Z.,248,9.9134,good
Goriunov J.J.,236,4.40088,good
Bychkov L.K.,247,4.81413,good
Kuleshov B.K.,198,5.01816,good
Grachev A.F.,145,2.74893,good
Voronkov D.G.,269,3.48929,good
Nikitin J.S.,109,7.96666,good
Kalashnikov L.S.,167,8.01059,good
Vavilov I.B.,238,0.789367,good
Grigorev N.J.,111,4.61518,good
Kulagin P.N.,273,7.0044,good
Aleksandrov F.Y.,114,9.03142,good
Markin B.T.,202,8.46595,good
Minin P.E.,289,2.30649,good
Diakov K.N.,249,6.70018,good
Orekhov Z.T.,235,8.57965,good
Korolev S.J.,114,4.70463,good
Trifonov B.D.,205,1.60282,good
Sharov T.G.,253,3.41416,good
Kochetkov E.Y.,217,8.85058,good
Shaposhnikov D.E.,244,2.04259,good
Gorshkov Z.D.,159,1.64862,good
Suslov T.I.,246,3.75724,good
Terentev S.D.,178,1.45881,good
Savin T.B.,160,0.639411,good
Filimonov N.D.,193,1.41359,good
Snegirev T.J.,295,4.35083,good
Kapustin J.G.,270,2.95349,good
Veshniakov Y.M.,276,6.01528,good
Zelenin T.Z.,267,9.51466,good
Zviagintsev F.F.,299,2.9351,good
Kruglov A.K.,206,5.09346,good
Sofronov L.B.,158,0.796266,good
Polikarpov F.T.,297,8.78493,good
Kopylov T.Z.,197,9.98736,good
Ananev P.Y.,243,9.08319,good
Selivanov D.A.,190,0.344178,good
Kriuchkov J.D.,226,1.68221,good
Dubov F.N.,251,6.99984,good
Krylov M.P.,125,7.50861,good
Frolov P.B.,113,0.741912,good
