Uvarov Y.A.,294,0.401228
Davydov G.Z.,121,9.62803
Uspenskii T.A.,249,0.0893071
Sitnikov B.Y.,252,8.88322
Krasnov A.Y.,160,9.08702
Dolgov L.S.,246,7.68381
Ushakov E.J.,166,4.19801
Nikulin M.K.,177,5.25147
Goriunov D.D.,236,1.34353
Pozdniakov B.J.,216,4.34366
Ermolaev I.A.,204,0.586908
Morgunov J.D.,296,1.56934
Akimov M.D.,149,1.30153
Denisov K.J.,127,4.17459
Okulov F.T.,264,8.62073
Kireev T.F.,242,2.84378
Lapin L.N.,222,6.69262
Sergeev F.N.,113,6.91754
Kostin G.Y.,192,8.84782
Vereshchagin L.E.,263,2.13871
Arkhipov L.B.,146,1.12826
Nikolskii F.Y.,201,9.1509
Zykov Y.B.,262,0.781863
Zolotarev B.L.,213,5.47376
Fedotov P.B.,133,0.960126
Artamonov N.T.,207,8.58027
Agafonov T.F.,203,2.8664
Golikov L.B.,237,0.736094
Fetisov D.E.,261,2.29975
Subbotin E.J.,221,4.30797
Lapshin I.Z.,209,9.99629
Cherepanov S.L.,266,5.41665
Sukhov S.T.,276,8.31988
Artamonov E.M.,207,6.26314
Sudakov J.N.,298,6.80186
Lobanov Y.J.,168,4.67452
Zorin J.M.,210,6.31363
Ermakov G.I.,142,3.58902
Pirogov B.S.,259,7.70931
Kondratov A.G.,269,2.95371
Naumov F.Z.,140,9.78358
Tikhomirov F.Y.,151,8.87012
Beliaev A.E.,122,1.93019
Evdokimov B.T.,169,8.7932
Kondratev P.A.,149,0.550476
Ilinskii E.P.,248,7.30824
Tolkachev Z.J.,280,4.38561
Bolshakov Y.B.,199,0.6818
Eremeev Y.T.,274,8.42292
Vorobev I.L.,112,5.47967
Pastukhov N.K.,247,4.93392
Chernyshev J.N.,134,6.55414
Gorlov L.E.,282,2.20068
Suslov N.E.,246,1.9848
Shishkin T.F.,181,2.82824
Filimonov J.I.,193,3.75533
Abramov M.L.,131,5.4379
Astafev K.T.,252,8.65799
Demin K.K.,163,4.96212
Simonov T.S.,154,7.93546
Abramov D.M.,131,5.99135
Nikonov N.L.,189,5.43515
Makarov T.M.,109,5.89218
Isaev Z.I.,134,3.65683
Zubov A.T.,211,8.64977
Panteleev N.K.,231,4.90235
Kniazev I.P.,156,7.23732
Demin P.G.,163,3.24102
Sinitsyn E.F.,228,2.40588
Goriunov L.Z.,236,9.66799
Bolshakov Z.E.,199,1.92442
Bezrukov I.D.,294,1.46084
Koltsov E.Y.,241,9.01871
Novikov P.G.,103,3.24229
Panfilov G.E.,217,2.16442
Lukianov P.E.,152,1.94774
Grishin L.K.,145,5.01185
Ulianov J.L.,189,5.49187
Tikhomirov E.N.,151,6.67215
Kozlovskii T.E.,254,2.32421
Degtiarev G.S.,234,7.89864
Nikolskii F.L.,201,5.62322
Grekov Z.T.,287,8.4816
Subbotin A.T.,220,8.26782
Akimov P.L.,149,5.51927
Suvorov E.Y.,195,9.07356
Basov Y.J.,255,4.5379
Minaev T.S.,263,8.12379
Sveshnikov M.Z.,284,9.67267
Shevelev T.G.,245,3.10355
Zolotov D.Z.,220,9.45906
Tolkachev T.N.,280,6.67113
Kirillov D.Y.,147,8.88093
Cherkasov E.P.,181,7.43175
Romanov L.B.,112,1.13558
Elizarov L.Y.,299,9.1127
Bespalov P.L.,273,5.47493
Erofeev P.J.,239,4.58245
Nikolaev P.D.,107,1.32846
Dmitriev P.E.,114,2.24225
Afanasev L.Y.,129,9.19589
Mikhailov L.N.,102,6.52566
Shulgin N.M.,258,6.14478
Kolosov L.D.,206,1.5423
Sidorov D.F.,123,2.93974
Savitskii S.G.,273,3.17664
Lopatin Z.D.,232,1.68514
Prokofev E.P.,155,7.62301
Kondrashov Z.P.,235,7.41393
Borisov M.M.,110,5.91553
Dolgov E.G.,246,3.18322
Korchagin A.S.,255,8.11377
Moiseev S.Y.,148,8.88706
Kravtsov K.L.,220,5.53859
Zelenin P.T.,267,8.6438
Molchanov M.N.,164,6.73808
ZHarov N.N.,273,6.93252
Utkin K.T.,210,8.30558
Morozov E.E.,104,2.08212
Selivanov J.E.,190,1.95938
Kudriashov D.A.,185,0.191535
Alekhin Y.T.,266,8.34312
Leonov F.G.,142,3.46056
Berezin D.T.,203,8.46087
Diakov E.B.,249,0.622496
Chistiakov E.T.,181,8.6129
Aleksandrov N.G.,113,3.42276
Barsukov M.Y.,292,9.33543
Kudriashov B.Z.,186,9.56633
Somov D.N.,291,6.55905
Mikheev S.A.,152,0.209623
Pavlov G.L.,106,5.6245
Ulianov B.E.,189,1.96544
Panteleev G.K.,231,4.94215
Tikhomirov F.Z.,151,9.7727
Baranov Z.P.,120,7.54488
Nosov N.Z.,182,9.63033
Vishnevskii N.I.,250,3.53075
Goriunov D.M.,236,6.10516
Rozanov Z.D.,224,1.59402
Kolesov B.D.,219,1.34163
Vishnevskii T.Z.,250,9.55117
Lebedev N.P.,105,7.07895
Arkhipov M.Z.,146,9.79934
Gorokhov P.N.,260,6.75908
Kozin Z.G.,277,3.48353
Lvov P.F.,196,2.53871
Astafev S.J.,252,4.69147
TSvetkov Z.K.,156,5.24424
Rudnev Z.K.,264,5.25381
Kuzin B.Z.,169,9.57167
Kruglov B.A.,206,0.372248
Belousov M.P.,153,7.19006
Tikhonov G.Y.,128,8.98166
Orlov K.A.,108,0.0374012
Shirokov T.A.,193,0.467733
Mironov D.Z.,125,9.7939
Kruglov M.S.,206,7.78628
Baranov I.Y.,120,9.33908
Sazonov E.A.,194,0.0564813
Starikov Y.J.,260,4.26827
Kriuchkov N.B.,226,0.750842
Kazakov Y.L.,128,5.57239
Rusakov K.N.,226,6.92316
Biriukov P.Z.,150,9.59098
Rudnev L.S.,264,7.83318
Korotkov E.E.,173,2.21053
Ryzhov E.Z.,218,9.56113
Fedorov I.G.,103,3.25178
Petrovskii F.B.,216,0.783711
Veshniakov E.T.,277,8.49444
Zviagintsev M.Z.,299,9.49352
Golovin P.P.,188,7.25611
Markelov G.B.,283,0.744099
Serov M.D.,177,1.33145
Rybakov S.K.,162,4.81429
Guliaev I.L.,215,5.69927
Bogdanov S.F.,122,2.54333
Guliaev L.P.,215,7.20063
Chebotarev B.S.,293,8.21302
Ovchinnikov M.T.,141,8.32216
Mikhailov B.A.,103,0.551046
Borodin D.E.,170,1.90671
Kliuev M.J.,240,4.40466
Shiriaev Y.P.,265,7.15342
Kulakov P.E.,214,2.21196
Rudakov M.I.,232,3.66539
Vereshchagin J.M.,263,6.25233
Nefedov F.E.,195,1.83209
Ignatov E.N.,164,6.57243
Loginov F.T.,159,8.79872
Pavlovskii A.J.,268,4.49019
Sukhov N.D.,276,1.28025
Kochergin P.D.,286,1.44752
Zakharov T.Y.,109,9.29258
Pugachev A.D.,268,1.4274
Ermakov A.B.,142,0.877885
Fedoseev J.L.,209,5.60084
Terentev G.S.,177,8.10541
Lukianov P.K.,152,5.11379
Grishin P.M.,145,6.1174
Snegirev K.J.,295,4.119
Belikov S.N.,271,6.85533
Kochetov P.Y.,250,9.12505
Rybakov K.B.,162,0.738984
Uspenskii A.A.,249,0.520176
Fedoseev F.P.,209,7.25478
Ostrovskii B.T.,245,8.35726
Mukhin A.T.,167,8.63213
Bykov A.L.,135,5.41098
Martynov E.T.,132,8.24799
Avdeev I.M.,183,6.21172
Kovalev A.L.,118,5.4585
Kirillov B.N.,147,6.79995
Vishnevskii N.J.,250,4.64147
Bessonov Y.I.,252,3.63857
Postnikov G.D.,283,1.75426
Kosarev I.Y.,271,9.166
Kozhevnikov G.B.,191,0.771802
Rodionov D.L.,136,5.61654
Shcheglov P.T.,261,8.61007
Akimov Z.Z.,149,9.497
Bulgakov M.K.,227,5.24425
Maksimov A.F.,116,2.47698
Grachev A.L.,144,5.51617
Korolev A.F.,115,2.93537
Shcherbakov K.J.,133,4.20778
Selivanov A.L.,190,5.85733
Shcherbakov J.M.,133,5.98321
Zuev Z.L.,176,5.60036
Osipov L.Y.,123,9.28529
Samoilov S.F.,179,2.61209
Chumakov D.P.,256,7.3263
Sychev G.N.,227,6.66478
Suslov K.J.,246,4.48106
Gavrilov G.P.,128,7.30338
Erofeev S.M.,239,6.07203
Denisov F.B.,127,0.961564
Kornilov B.Y.,196,9.10846
Novikov M.L.,103,5.75229
Kiselev T.M.,115,6.4098
Kolpakov Z.P.,262,7.64327
Kalachev A.A.,298,0.092992
Leonov F.J.,142,4.50071
Ermolaev G.P.,204,7.20545
Kolesov E.A.,219,0.18992
Shevtsov E.Y.,247,8.955
Rudnev N.D.,264,1.64712
Beliaev G.B.,122,0.619833
Kukushkin P.S.,298,7.94864
Voloshin F.P.,277,7.07779
Zavialov N.T.,212,8.3176
Rybakov I.F.,162,2.6165
Martynov L.M.,132,5.92795
Samoilov B.I.,179,3.56026
Makarov P.T.,108,8.76156
Karasev L.F.,183,2.45076
Volkov Z.Y.,104,9.24616
Semin A.B.,259,1.0216
Uspenskii A.K.,249,5.00607
Prokofev N.D.,155,1.23007
Vladimirov I.I.,184,3.6596
Bocharov N.G.,201,3.17734
Pimenov D.I.,230,3.62011
Tkachev G.I.,211,3.61861
Konovalov S.D.,136,1.42121
ZHarov M.L.,273,5.38674
Noskov K.B.,240,0.922494
Antipov J.L.,212,5.86136
Diakonov E.S.,215,7.87318
Sedov J.G.,186,3.11912
Baranov G.M.,120,6.30747
Dementev Z.D.,166,1.71713
Morozov Z.D.,104,1.51723
Potapov A.M.,140,5.93956
Vinogradov M.M.,117,6.39976
Ermolaev B.P.,204,7.5061
Shmelev K.Z.,207,9.60855
Sobolev B.J.,142,4.46509
Vasilev K.Y.,101,9.16838
Trifonov F.Z.,205,9.97438
Shapovalov Y.Z.,200,9.94416
Chebotarev D.B.,293,0.63525
Usov N.D.,281,1.30781
Mitrofanov A.N.,157,6.848
Maiorov J.M.,160,6.21467
Melnikov Z.I.,127,3.83287
Samoilov Y.S.,179,8.12283
Aksenov A.F.,158,2.89423
Chizhov G.N.,268,7.01109
Guliaev L.N.,215,6.99667
Rozhkov G.Z.,207,9.64051
Kochetov S.I.,249,3.79503
Artemov G.G.,225,2.95099
Molchanov P.G.,164,3.13205
Poliakov A.F.,116,2.58861
Kozlovskii N.I.,254,4.09329
Ignatov M.N.,165,6.64239
Zviagintsev T.E.,300,1.98681
Sakharov F.Z.,180,9.42137
Malakhov K.K.,278,4.91032
Vladimirov S.L.,185,5.8298
Tolkachev D.I.,280,3.77095
Titov T.L.,124,5.36661
Denisov N.K.,127,5.10039
Sukharev E.Z.,272,9.61725
Guliaev P.F.,215,2.62394
KHokhlov A.K.,163,4.87382
Lobanov J.P.,168,7.55557
Kondrashov N.B.,236,0.832497
Rusanov E.F.,275,2.92137
Kazantsev Z.Y.,287,9.29532
Zinovev M.Y.,209,9.13688
Filatov I.P.,138,7.48913
Eliseev Z.K.,161,4.73543
Sobolev T.M.,142,5.93407
Drozdov I.D.,175,1.70901
Lapin G.J.,222,4.62758
Ryzhov L.P.,218,7.46338
Shestakov N.N.,189,7.0112
Rudakov P.N.,232,6.53848
Korchagin E.B.,255,1.143
Isaev A.Z.,134,9.49749
Firsov J.K.,186,5.06163
Maltsev B.E.,158,1.84023
ZHarov T.T.,273,8.68857
Litvinov T.L.,165,5.42777
Sazonov J.T.,195,8.51481
Mitrofanov T.A.,157,0.367735
Veshniakov A.D.,276,1.33138
Dubrovin N.J.,236,4.68818
Korchagin J.J.,255,4.66678
Gorelov J.J.,202,4.61009
Sidorov E.P.,123,7.47004
Larin Y.E.,176,1.78293
Rodin L.P.,200,7.55875
Davydov Z.F.,121,2.51285
Parfenov G.A.,223,0.375877
Ovsiannikov P.M.,194,5.94283
Rusanov B.F.,276,2.53964
Seleznev I.I.,185,3.80911
Vorobev Z.A.,112,0.114514
Spiridonov J.I.,182,3.77765
Gorelov B.I.,203,4.0407
Smirnov E.E.,100,2.13873
Minaev L.Z.,263,9.90299
Vladimirov Z.A.,184,0.074862
Chistiakov S.Y.,182,8.83403
Aleksandrov I.M.,114,5.90165
Babushkin Y.J.,281,4.17738
Bessonov Y.I.,252,4.01169
Gorbunov J.K.,150,5.17121
Belov F.Z.,118,9.56056
Zviagintsev J.Y.,300,9.12597
Kulikov A.M.,126,6.23549
Vinogradov Z.P.,117,7.52056
Anikin S.A.,231,0.283069
Kochetov P.D.,249,1.48355
Rakov I.L.,295,5.59635
Fadeev S.A.,164,0.0814606
Sotnikov Y.J.,270,4.26856
Kasianov D.Z.,267,9.70158
Nikonov J.B.,189,0.654387
Larin T.I.,176,4.0026
Kozlov D.M.,107,6.28164
KHudiakov L.L.,278,5.62009
TSvetkov N.L.,156,5.63824
Riabinin E.Z.,297,9.90416
Savin Y.K.,160,5.20714
Solovev M.F.,110,2.88878
Mitrofanov D.E.,157,2.27814
Zaitsev T.B.,110,1.07544
Sazonov K.D.,195,1.20926
Eliseev I.T.,161,8.69815
IAshin Z.A.,253,0.103499
Tikhomirov Z.D.,151,1.32961
Vinogradov N.G.,117,3.21661
Firsov D.F.,186,2.35941
Vasilev J.G.,101,3.36
Lukianov D.F.,152,2.84547
Kondratev I.P.,149,7.51348
Kozhevnikov Y.N.,191,6.80169
Stoliarov M.G.,210,3.28112
Rudakov L.N.,232,6.57312
Bobrov J.Z.,171,9.44802
Kalugin F.F.,285,2.62648
Guliaev G.L.,215,5.32214
Trofimov Y.E.,141,2.04249
Zorin S.F.,209,2.57416
Naumov I.J.,140,4.25963
Kazantsev D.Y.,287,9.35598
Belousov M.E.,154,1.98505
Dementev F.I.,166,4.03839
Kireev G.J.,242,4.35168
Petrov T.G.,102,3.23442
Okulov B.N.,264,6.47961
Zelenin F.B.,267,0.601947
Shirokov N.D.,193,1.5217
Meshcheriakov K.D.,214,1.22356
KHomiakov J.F.,242,2.76624
Markelov E.B.,283,0.873
Zlobin F.N.,296,6.61157
Melnikov B.G.,127,3.33091
Sofronov F.B.,158,0.8588
Arkhipov I.N.,146,6.73868
Orekhov N.Y.,234,8.98848
Skvortsov Y.K.,153,5.27846
Savitskii K.J.,273,4.15067
Pavlovskii A.E.,268,1.90171
Shilov E.Y.,199,9.07958
Lapin A.P.,223,7.34624
Mitrofanov S.M.,157,6.43507
Shchukin J.P.,221,7.27904
Gorshkov T.D.,159,1.41318
Kalachev D.I.,298,4.03208
Popov P.N.,101,6.72112
Medvedev E.T.,118,8.6901
Glukhov J.S.,251,8.01058
Dorokhov I.Y.,284,9.22217
Kireev N.I.,242,3.92277
Snegirev A.K.,295,4.71984
Trifonov M.I.,205,3.58984
Koshelev J.P.,227,7.30766
Merkulov Z.A.,241,0.199105
Kupriianov M.F.,205,2.6654
Emelianov P.A.,144,0.532652
Malinin E.L.,265,5.62954
Mikhailov L.G.,103,3.06256
Tumanov F.G.,254,3.47182
Belkin B.S.,272,7.76283
Arkhipov Z.L.,146,5.6644
Kirillov D.D.,147,1.30426
Bykov B.B.,135,0.968467
Goriachev N.B.,231,1.01751
Selivanov D.G.,190,3.20709
Ozerov D.G.,240,3.2765
Lebedev S.I.,105,3.57567
Gusev M.L.,115,5.29547
Diakonov B.P.,215,7.26488
Chernov B.S.,131,7.73277
Gorlov J.G.,282,3.27816
Ermolov M.N.,291,6.56711
Surkov G.K.,286,5.19732
Muravev D.J.,173,4.64148
Beliakov Y.B.,174,0.896467
Fedoseev N.G.,209,3.20699
Kirillov Z.N.,147,6.95261
Bogomolov F.L.,174,5.4887
Anokhin T.A.,280,0.0377822
Lukin K.P.,198,7.31675
TSvetkov F.N.,156,6.50484
Nosov N.J.,182,4.57171
Shubin N.A.,221,0.0277184
Gorelov L.J.,202,4.4778
Noskov T.B.,240,1.13222
Noskov Y.T.,240,8.34312
Bogomolov F.N.,174,6.86458
Sidorov G.L.,123,5.73309
Shubin M.D.,221,1.24656
KHaritonov B.Y.,155,9.00189
Kuzmin K.I.,113,3.95924
Kornev G.G.,290,3.22553
Odintsov D.F.,233,2.82511
Gribov D.Y.,299,8.9519
Avdeev J.J.,183,4.17447
Rubtsov A.M.,247,5.90792
Mikhailov J.K.,103,5.06462
Denisov B.B.,127,0.931914
Nazarov F.T.,133,8.73861
Okulov Z.P.,264,7.10948
KHromov Y.N.,274,6.51057
Voronin G.L.,137,5.58648
Ivanov E.E.,100,2.26737
Ermolaev S.T.,204,8.75335
Sveshnikov P.S.,285,8.00693
Starikov F.K.,260,4.82592
Abramov Y.D.,131,1.42824
Dorofeev J.K.,212,4.73144
Ananev D.E.,243,2.0975
Korchagin F.F.,255,2.9349
Vavilov N.F.,238,2.79851
Grekov J.S.,287,7.85552
Martynov S.D.,132,1.30133
Maslennikov D.Z.,205,9.54075
Prokofev D.D.,155,1.58708
Minaev I.S.,263,8.19757
Artemov N.A.,225,0.143146
Burov L.B.,244,1.16468
Meshkov J.M.,253,6.05683
Savelev N.S.,130,7.88502
Chernykh I.T.,228,8.77443
Rusakov E.B.,226,0.616231
Nazarov N.K.,133,4.71078
Shmelev I.F.,207,2.67045
Filimonov E.K.,193,4.76604
Pastukhov F.K.,247,4.92765
Shuvalov Y.M.,235,5.88745
Losev A.Z.,222,9.96046
Panteleev L.K.,231,4.92134
Pavlov G.Z.,106,9.86943
Glushkov L.T.,292,8.54869
Emelianov S.S.,144,7.75658
Fetisov K.I.,261,3.87504
Goriachev S.E.,231,1.81398
Lazarev P.M.,137,6.26081
Nikulin L.L.,177,5.43372
Ovchinnikov J.Y.,141,9.11025
Kireev M.J.,242,4.34443
Muratov N.F.,294,2.83568
Larionov Y.P.,194,7.15284
Orekhov S.K.,234,4.78816
Ershov J.S.,165,7.75328
Serebriakov Y.B.,233,0.590487
ZHarov J.F.,273,2.81613
Prokhorov B.M.,139,6.06811
Goriachev N.B.,231,0.59602
Egorov P.Z.,106,9.86959
Kuzmin S.N.,113,6.93094
Kuzmin T.F.,113,2.43225
Kozin Y.P.,277,7.54535
KHaritonov J.K.,155,4.77896
Bogomolov A.N.,174,6.94139
Ignatev I.P.,172,7.38173
Barsukov J.S.,292,7.97491
Nazarov J.N.,133,6.55136
Kalugin T.S.,285,7.94775
Meshkov S.S.,253,7.93547
Cherniaev D.L.,290,5.50118
Kochergin T.K.,286,4.86775
Evseev E.G.,230,3.33329
Aleshin F.Z.,226,9.56088
Trofimov Z.T.,141,8.2519
Lapshin Z.I.,208,3.55736
Fadeev T.E.,164,2.08424
Evdokimov Z.D.,169,1.62003
Blinov S.D.,172,1.74249
Bolshakov M.S.,199,7.79315
Odintsov Z.I.,233,3.68805
Muravev K.T.,173,8.73146
Shevelev Z.D.,245,1.2344
Dolgov N.I.,245,3.58283
Vorobev N.E.,112,2.18
Postnikov Y.T.,283,8.68479
Biriukov L.B.,150,0.683586
Kiselev Y.A.,115,0.293964
Shapovalov B.G.,200,3.47416
Filimonov A.B.,193,0.703485
Mikhailov G.L.,102,5.38704
Beliakov Z.P.,174,7.45613
Frolov K.T.,113,8.2857
Ryzhov S.I.,218,3.81244
Samoilov L.I.,179,3.54987
Pavlovskii F.D.,268,1.75413
Gorbunov D.D.,150,1.39157
ZHuravlev S.K.,141,4.83265
Chistiakov E.S.,181,7.80662
Kochergin M.M.,286,6.04849
Vdovin N.K.,280,5.07586
Ageev Z.L.,189,5.40527
Grigorev M.N.,111,6.61607
Ignatov M.T.,164,8.31745
Fedosov D.I.,300,3.99433
Alekhin F.E.,266,2.09208
Kulagin D.M.,273,6.0592
Kochetkov N.J.,217,4.20315
ZHarov F.T.,273,8.43951
Shevtsov F.S.,246,7.90161
Zubkov F.N.,204,6.80542
Shchukin T.B.,221,0.60097
Oleinikov A.T.,256,8.64965
Skvortsov J.J.,153,4.60133
Antipov J.T.,212,8.64986
Kuzmin S.N.,113,6.72237
Anokhin F.Y.,280,9.36454
Merkulov Z.Y.,242,9.18971
Markin D.Z.,202,9.97971
Sinitsyn Y.A.,228,0.534127
Dmitriev P.B.,114,0.734206
Sharov Z.E.,253,2.32209
Guliaev P.D.,215,1.63513
Polikarpov D.G.,297,3.17982
Semenov G.M.,105,6.3907
Kornilov T.B.,196,1.15659
Fedosov Y.Z.,300,9.96082
Ilinskii D.P.,249,7.31713
Sinitsyn Y.N.,228,6.52672
Snegirev J.N.,295,6.94295
Kirillov A.P.,147,7.13705
Shuvalov F.T.,235,8.72068
Kliuev T.D.,239,1.7517
Sinitsyn B.P.,228,7.28779
Lavrov M.F.,175,2.92669
Diakov Y.B.,249,1.11744
Ignatev B.N.,172,6.47655
Meshkov D.I.,253,3.71616
Sukharev P.M.,271,6.36741
Klimov N.L.,137,5.50631
Borodin J.I.,170,3.87004
Bespalov I.D.,272,1.65657
Lukianov E.A.,152,0.52194
Larin E.P.,176,7.64214
Seleznev D.S.,185,7.69004
Lukianov N.S.,152,7.9928
Koltsov K.A.,241,0.0816562
Gorlov F.P.,282,7.50883
Vysotskii B.I.,250,3.58399
Spiridonov M.Y.,182,9.13346
Vishnevskii M.I.,250,3.60639
Rusanov F.T.,276,8.60408
Lvov T.A.,196,0.108034
Gurov L.K.,290,5.23322
Rumiantsev K.G.,148,3.39136
Anisimov T.T.,151,8.29138
Voronov G.K.,157,5.2917
Vysotskii P.G.,250,3.08188
Lavrentev P.L.,230,5.7945
Maksimov S.B.,116,0.757271
Korolkov P.D.,300,1.58393
Balashov B.M.,171,6.12935
Evdokimov M.Y.,169,9.26232
Pavlov E.P.,106,7.36308
Ovchinnikov D.J.,141,4.1697
Bychkov A.B.,248,0.635891
Kalmykov P.S.,219,7.7804
Vereshchagin K.Y.,263,8.98268
Konstantinov E.D.,180,1.18526
Kolesnikov B.Z.,143,9.89824
Kriuchkov Z.L.,226,5.87298
Tarasov P.G.,119,3.51017
Dubinin L.A.,257,0.413149
Efimov I.B.,132,0.696934
Savitskii G.D.,273,1.73652
Zelenin L.A.,267,0.261383
Spiridonov G.A.,183,0.0659087
Korovin S.Y.,224,8.88132
Trofimov T.Z.,141,9.43967
Fedorov F.J.,103,4.36655
Vysotskii T.A.,251,0.352872
Mikhailov B.M.,102,6.37103
Konstantinov S.T.,180,8.49894
Zorin D.L.,209,5.65123
Kulagin A.Z.,273,9.47926
Fomin S.L.,131,5.49504
Simonov K.G.,154,3.27179
Ananev Y.E.,243,1.82344
Stoliarov N.I.,210,4.06896
TSvetkov N.Y.,156,8.97555
Shishkin E.Y.,180,9.38991
Kartashov M.Y.,275,9.29697
Komissarov J.S.,241,8.0311
Mikhailov T.Z.,103,9.96793
Veshniakov B.Z.,276,9.48628
Markov M.Z.,124,9.54007
Glushkov Z.N.,292,6.51023
Kochergin P.G.,286,3.28266
Savitskii D.A.,273,0.504162
Fokin G.B.,179,0.866493
Degtiarev G.G.,234,3.32895
Malyshev Z.L.,147,5.71247
Chesnokov Z.J.,262,4.66864
Barsukov M.B.,292,0.617521
Sokolov T.S.,102,7.80705
Bessonov G.B.,252,0.603369
Chebotarev B.B.,293,0.764214
Kliuev J.M.,239,6.25014
Tretiakov M.T.,206,8.47456
Kazantsev E.P.,287,7.34027
Riabov S.S.,167,7.9389
Kurochkin Y.F.,237,2.91996
Karasev L.E.,183,2.13958
TSvetkov Z.P.,156,7.41239
Bulgakov A.Z.,227,9.94964
Kazantsev I.J.,287,4.38255
Konstantinov P.F.,179,2.62829
Andrianov I.T.,187,8.26334
Savin E.E.,160,1.99733
Anokhin Y.K.,280,4.80446
Sitnikov T.P.,252,7.16543
Konovalov Y.Z.,136,9.54751
Potapov K.I.,140,4.01372
Lebedev T.P.,105,7.60425
Okulov J.L.,264,5.75579
Plotnikov P.B.,162,0.811246
Simonov J.E.,154,2.32958
Bychkov G.K.,248,5.10682
Subbotin A.P.,220,7.64267
Bondarev A.A.,216,0.0334187
Demianov D.B.,270,0.634551
Sevastianov K.J.,238,4.16514
Tokarev G.S.,198,7.8099
Rubtsov B.P.,247,7.10048
Diakonov S.A.,215,0.574024
Grishin P.G.,145,3.27028
Noskov I.P.,240,7.26993
Oleinikov L.I.,256,3.52992
Agapov P.Y.,289,9.18636
Shirokov K.A.,193,0.0440927
Ermilov B.G.,288,3.49117
Naumov M.K.,140,5.04611
Zubkov Z.Z.,204,9.69157
Rumiantsev M.M.,149,6.33618
Ershov E.Y.,165,9.3795
Bondarev D.Y.,216,8.84577
Vysotskii B.L.,250,5.41042
Uvarov G.N.,293,6.70758
Maksimov J.T.,116,8.39636
Usov S.Z.,281,9.8441
Bolshakov Z.D.,199,1.22299
Safonov K.S.,162,7.85683
Zlobin Z.M.,296,5.97858
Zlobin E.J.,296,4.49541
Anokhin J.M.,280,6.39967
Minaev Y.Z.,263,9.50709
Polikarpov L.L.,297,5.53724
Alekhin J.B.,266,0.721098
Poliakov Z.L.,116,5.70923
Vasilev K.T.,101,8.61543
Terentev Z.L.,177,5.74264
Vasilev N.M.,101,5.91038
Kalachev L.K.,298,4.87098
Terentev N.A.,178,0.5439
Muratov D.P.,294,7.19405
Kniazev A.G.,156,3.01625
Tkachev I.Z.,211,9.61391
Shapovalov B.T.,200,8.74032
Kuzmin T.J.,113,4.68774
Kochetkov N.K.,217,5.03305
Petrov A.A.,102,0.350082
Starikov I.M.,260,6.41363
Kirillov I.P.,147,7.35996
Rusakov Y.M.,226,6.29226
Nosov I.N.,182,6.77091
Borisov T.T.,110,8.47879
Shiriaev G.P.,265,7.50616
Liubimov M.Z.,196,9.5401
KHudiakov A.T.,278,8.77752
Filatov I.E.,138,2.29058
Beliakov S.S.,174,8.05534
Belikov M.F.,271,2.74951
Matveev B.K.,124,4.90271
Chesnokov Z.B.,262,0.694798
Seleznev P.Y.,185,8.99528
Meshkov I.F.,253,2.62912
Zykov P.Z.,262,9.69822
Gorelov S.B.,202,1.13762
Kononov Z.P.,229,7.12696
Ignatev F.F.,172,2.43983
Kuzmin M.J.,113,4.20121
Stepanov Z.F.,107,2.47801
Fetisov S.Y.,261,9.37456
Polikarpov T.K.,297,4.80234
Akimov F.A.,149,0.0104069
Sorokin K.D.,117,1.46596
Nikonov T.J.,190,4.5788
Antipov M.J.,212,4.7028
Semin Z.L.,259,5.64546
Kukushkin G.Z.,298,9.61344
Lavrentev G.G.,230,3.15031
Kliuev P.P.,240,7.23217
Tolkachev B.E.,280,1.84976
Stepanov Y.G.,107,3.45341
Konstantinov D.T.,179,8.42414
Smirnov J.S.,100,8.03628
Artamonov L.K.,207,5.13298
Kalachev Z.J.,298,4.6709
Levin I.I.,156,3.70326
Chistiakov B.P.,182,7.08329
Gorshkov T.M.,159,6.24377
Antipov Y.I.,212,4.00711
Kriukov P.L.,174,5.57906
Shevtsov P.F.,246,2.69402
Kalinin T.N.,134,6.85642
ZHilin L.I.,278,3.84998
Tikhonov N.L.,128,5.61305
Konovalov T.L.,136,5.54309
Boldyrev F.Y.,256,9.19247
Bobrov S.B.,171,0.847992
Salnikov E.E.,239,1.79143
Zubov T.K.,211,4.764
Kriuchkov T.S.,227,7.82399
Gromov S.J.,147,4.35598
Vereshchagin B.M.,263,6.1137
Artemov G.K.,225,5.22979
Bobrov P.A.,171,0.0178679
Sukhanov A.F.,218,2.52271
Ignatev Y.A.,172,0.452531
Gordeev L.M.,191,6.36982
Kapustin P.S.,269,7.68501
Bogomolov E.G.,174,3.06936
Anokhin N.A.,280,0.0301283
Leontev M.L.,168,5.41589
Plotnikov K.A.,163,0.227458
Rusakov F.N.,226,6.87216
Shaposhnikov A.D.,244,1.49056
Okulov E.K.,265,5.1428
Antipov K.B.,212,0.826106
Aleshin J.T.,226,8.3169
Goriunov E.K.,236,4.8848
Kurochkin Y.G.,237,3.26372
Vereshchagin G.S.,263,8.11483
Bulgakov M.Z.,227,9.43154
Boldyrev M.L.,255,5.64381
Tikhonov L.I.,128,4.06413
Snegirev L.Y.,295,9.17425
Panfilov D.P.,217,7.55581
Sedov A.J.,186,4.14349
Karasev Z.S.,183,7.83405
Fokin N.B.,179,0.689353
